"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1882-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","302.2","0","183.6",",0","6",",0","5",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","18820706","+,,0","","","18820731","+,,Z","","","18820701",",,0","18820728",",,0","14.4",",0,06,+","","","0",",,Z,31,+","35.8",",,0,01,","33.9",",0,28,","","","3.4","0","3.4",",0","81.5",",,,0","","","","","","","","","0",",,,Z","24.15",",0","28.03",",,,0","20.27",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1882-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","443.9","0","141.7",",0","6",",0","3",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","18820820","+,,0","","","18820831","+,,Z","","","18820827",",,0","18820806",",,0","13.9",",0,20,+","","","0",",,Z,31,+","15.2",",,0,27,","32.2",",0,06,","","","3.4","0","0.0",",0","29.0",",,,0","","","","","","","","","0",",,,Z","22.90",",0","26.88",",,,0","18.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1882-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","514.7","0","70.8",",0","15",",0","10",",0","4",",0","","","0",",Z","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","18820929","+,,0","","","18820930","+,,Z","","","18820923",",,0","18820919",",,0","8.9",",0,29,+","","","0",",,Z,30,+","210.3",",,0,23,","30.6",",0,19,","","","39.9","0","36.5",",0","428.2",",,,0","","","","","","","","","0",",,,Z","19.48",",0","22.80",",,,0","16.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1882-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","517.0","0","2.3",",0","11",",0","6",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","18821027",",,0","","","18821031","+,,Z","","","18821014",",,0","18821008",",,0","5.6",",0,27,","","","0",",,Z,31,+","10.7",",,0,14,","23.9",",0,08,","","","178.3","0","138.4",",0","38.4",",,,0","","","","","","","","","0",",,,Z","13.94",",0","17.21",",,,0","10.67",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1882-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","517.0","0","0.0",",0","7",",0","4",",0","0",",0","","","1",",Z","0",",0","14",",0","4",",0","0",",0","0",",0","","","","","18821128",",,0","","","18821126",",,Z","","","18821129",",,0","18821101",",,0","-6.7",",0,28,","","","114",",,Z,26,","9.7",",,0,29,","20.6",",0,01,","","","612.0","0","433.7",",0","31.6",",,,0","","","","","","","","","356",",a,,Z","3.88",",0","6.75",",,,0","1.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1882-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","517.0","0","0.0",",0","8",",0","5",",0","0",",0","","","0",",Z","0",",0","24",",0","8",",0","0",",0","0",",0","","","","","18821209","+,,0","","","18821231","+,,Z","","","18821222","+,,0","18821206",",,0","-12.2",",0,09,+","","","0",",,Z,31,+","13.0",",,0,22,+","10.6",",0,06,","","","1204.7","0","592.7",",0","49.7",",,,0","","","","","","","","","0",",,,Z","-0.79",",0","2.30",",,,0","-3.87",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","9",",0","0",",0","","","2",",Z","0",",0","29",",0","15",",0","0",",0","0",",0","","","","","18830123",",,0","","","18830110",",,Z","","","18830120",",,0","18830131",",,0","-17.2",",0,23,","","","127",",,Z,10,","17.5",",,0,20,","7.2",",0,31,","","","1903.8","0","699.1",",0","68.2",",,,0","","","","","","","","","240",",,,Z","-4.22",",0","-1.13",",,,0","-7.31",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","8",",0","1",",0","","","3",",Z","0",",0","26",",0","7",",0","0",",0","0",",0","","","","","18830202",",,0","","","18830211",",,Z","","","18830211",",,0","18830204",",,0","-10.6",",0,02,","","","178",",,Z,11,","33.3",",,0,11,","12.2",",0,04,","","","2445.6","0","541.8",",0","107.0",",,,0","","","","","","","","","260",",,,Z","-1.02",",0","2.44",",,,0","-4.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","3",",Z","0",",0","25",",0","5",",0","0",",0","0",",0","","","","","18830308",",,0","","","18830330",",,Z","","","18830330",",,0","18830318","+,,0","-13.3",",0,08,","","","114",",,Z,30,","13.7",",,0,30,","15.6",",0,18,+","","","3005.6","0","560.0",",0","37.9",",,,0","","","","","","","","","254",",,,Z","0.27",",0","4.81",",,,0","-4.27",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","7",",0","0",",0","","","0",",Z","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","18830401",",,0","","","18830424",",,Z","","","18830416",",,0","18830405",",,0","-3.9",",0,01,","","","13",",,Z,24,","22.4",",,0,16,","20.0",",0,05,","","","3300.2","0","294.6",",0","94.3",",,,0","","","","","","","","","13",",,,Z","8.51",",0","12.48",",,,0","4.54",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","16.7","0","16.7",",0","9",",0","5",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","18830501",",,0","","","18830531","+,,Z","","","18830521",",,0","18830526",",,0","5.6",",0,01,","","","0",",,Z,31,+","49.3",",,0,21,","27.8",",0,26,","","","3388.2","0","88.0",",0","71.9",",,,0","","","","","","","","","0",",,,Z","16.03",",0","20.56",",,,0","11.50",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","159.7","0","143.0",",0","10",",0","7",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","29",",0","2",",0","","","","","18830603","+,,0","","","18830630","+,,Z","","","18830619",",,0","18830606",",,0","13.3",",0,03,+","","","0",",,Z,30,+","22.6",",,0,19,","32.8",",0,06,","","","3390.7","0","2.5",",0","84.4",",,,0","","","","","","","","","0",",,,Z","23.02",",0","27.05",",,,0","18.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","319.5","0","159.8",",0","13",",0","6",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","18830730",",,0","","","18830731","+,,Z","","","18830708",",,0","18830707","+,,0","14.4",",0,30,","","","0",",,Z,31,+","25.7",",,0,08,","35.0",",0,07,+","","","0.0","0","0.0",",0","81.6",",,,0","","","","","","","","","0",",,,Z","23.49",",0","27.36",",,,0","19.61",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","406.8","0","87.3",",0","5",",0","3",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","18830828",",,0","","","18830831","+,,Z","","","18830802",",,0","18830820",",,0","12.8",",0,28,","","","0",",,Z,31,+","32.3",",,0,02,","31.7",",0,20,","","","2.8","0","2.8",",0","46.3",",,,0","","","","","","","","","0",",,,Z","21.06",",0","25.23",",,,0","16.89",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","424.4","0","17.6",",0","11",",0","9",",0","1",",0","","","0",",Z","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","18830910",",,0","","","18830930","+,,Z","","","18830924",",,0","18830902",",,0","6.1",",0,10,","","","0",",,Z,30,+","27.9",",,0,24,","26.1",",0,02,","","","74.5","0","71.7",",0","82.4",",,,0","","","","","","","","","0",",,,Z","16.53",",0","20.69",",,,0","12.37",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","425.5","0","1.1",",0","12",",0","10",",0","0",",0","","","0",",Z","0",",0","0",",0","0",",0","4",",0","0",",0","","","","","18831017","+,,0","","","18831031","+,,Z","","","18831029",",,0","18831014",",,0","1.7",",0,17,+","","","0",",,Z,31,+","25.1",",,0,29,","26.7",",0,14,","","","301.2","0","226.7",",0","115.0",",,,0","","","","","","","","","0",",,,Z","11.05",",0","14.66",",,,0","7.45",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","425.5","0","0.0",",0","8",",0","4",",0","0",",0","","","0",",Z","0",",0","9",",0","1",",0","0",",0","0",",0","","","","","18831117","+,,0","","","18831130","+,,Z","","","18831126",",,0","18831122",",,0","-6.1",",0,17,+","","","0",",,Z,30,+","18.8",",,0,26,","20.0",",0,22,","","","655.3","0","354.1",",0","38.7",",,,0","","","","","","","","","0",",,,Z","6.53",",0","9.87",",,,0","3.19",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1883-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","425.5","0","0.0",",0","13",",0","8",",0","0",",0","","","5",",Z","1",",0","23",",0","9",",0","0",",0","0",",0","","","","","18831223",",,0","","","18831224",",,Z","","","18831224",",,0","18831208",",,0","-18.3",",0,23,","","","185",",,Z,24,","20.3",",,0,24,","12.8",",0,08,","","","1229.6","0","574.3",",0","81.5",",,,0","","","","","","","","","575",",,,Z","-0.19",",0","3.23",",,,0","-3.62",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1884-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","10",",0","2",",0","","","4",",Z","0",",0","28",",0","15",",0","0",",0","0",",0","","","","","18840126",",,0","","","18840129",",,Z","","","18840109",",,0","18840109",",,0","-15.6",",0,26,","","","89",",,Z,29,","30.7",",,0,09,","8.9",",0,09,","","","1927.8","0","698.2",",0","132.6",",,,0","","","","","","","","","262",",,,Z","-4.19",",0","-0.66",",,,0","-7.72",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
